ID,Gênero ,Raça,Idade,"Nível de escolaridade
",Situação Profissional ,"Possui filhos?  (Insira o número, no caso de não possuir colocar o número zero)",Renda,Muito obrigado por fazer parte da nossa pesquisa utilize este espaço para deixar seus comentários e sugestões ,Preço da passagem,Espaço disponível é suficiente para os passageiros sentados ou em pé,Temperatura interna ,Tempo total de viagem  ,Frequência com que os veículos passam ao longo dia ,Velocidade dos veículos  ,Segurança dentro dos veículos e nos pontos de ônibus/estações ,"Informação de linhas, horários e itinerários  ",Locais atendidos pelo transporte público ,Confiabilidade nos horários ,Facilidade de entrada e saída dos veículos e/ou estações e pontos de ônibus  ,Limpeza dentro do veículo e nos pontos de ônibus e estações,Eu estou satisfeito com o serviço entregue pelo transporte público ,O serviço transporte Público correspondem às minhas expectativas,Considero que as minhas necessidades de deslocamento estão sendo atendidos pelo transporte público,Considero que o transporte público tem um bom custo benefício ,Considero que sou recompensado por usar o transporte público,Cartões,Aplicativos de celular,Qr Code,Bilhete impresso,Eu aceitaria participar se ganhasse 10 pontos para trocar por produtos e serviços por utilizar o transporte público,Eu aceitaria pagar até 10 reais por dia para ter viagens ilimitadas nesse mesmo dia no transporte público,Eu aceitaria pagar de 10 a 20 reais por dia para ter viagens ilimitadas nesse mesmo dia no transporte público,Eu aceitaria pagar entre 150 e 200 reais mensais para ter viagens ilimitadas em um mês no transporte público,Eu aceitaria pagar entre 200 e 300 reais mensais para ter viagens ilimitadas em um mês no transporte público,Eu aceitaria pagar de 800 a 1000 reais por ano para ter viagens ilimitadas em um ano no transporte público,Eu aceitaria pagar entre 1000 e 1200 reais por ano para ter viagens ilimitadas em um ano no transporte público,Eu aceitaria receber até 50 centavos por quilômetro percorrido no transporte público ,Eu aceitaria receber até 5 reais a cada 20 quilômetros percorridos no transporte público ,Eu aceitaria viajar em horários fora de pico se recebesse até 1 real de desconto na passagem,Eu aceitaria viajar em horários fora de pico se recebesse até 2 reais de desconto na passagem,"Se eu ganhasse pontos para trocar por produtos e serviços, usaria mais o transporte público ","Se eu pudesse pagar por dia para ter passagens ilimitadas, usaria mais transporte público","Se eu pudesse pagar por mês para ter passagens ilimitadas, usaria mais transporte público ","Se eu pudesse pagar por ano para ter passagens ilimitadas, usaria mais transporte público ","Se eu recebesse um valor em troca por quilometro viajado, usaria mais o transporte público ","Se ganhasse desconto na passagem por viajar em horários fora de pico, usaria mais o transporte público ","Eu recomendaria a amigos familiares e colegas, se eu ganhasse passagens ou pontos para trocar por produtos e serviços","Eu recomendaria a amigos familiares e colegas, se eu tivesse passagens ilimitadas no transporte público ","Eu recomendaria a amigos familiares e colegas o transporte público, se eu recebesse um valor de volta por quilometro viajado ","Eu recomendaria a amigos familiares e colegas o transporte público, se eu ganhasse desconto na passagem por viajar em horários fora de pico",Eu gostaria de ganhar pontos ou créditos para trocar por produtos e serviços,Eu gostaria de poder usar qualquer veículo do transporte público de forma ilimitada,Eu gostaria de poder realizar uma compra antecipada por passagens ilimitadas no transporte público (pré-pago),Eu gostaria de poder realizar um pagamento depois de usar passagens ilimitadas no transporte público (pós-pago),Eu gostaria de ter a opção de pagar um valor diário por passagens ilimitadas no transporte público,Eu gostaria de ter a opção de pagar um valor mensal por passagens ilimitadas no transporte público,Eu gostaria de ter a opção de pagar um valor anual por passagens ilimitadas no transporte público,Eu gostaria de receber um valor de volta por quilômetro viajado no transporte público ,Eu gostaria de receber desconto na passagem por viajar em horários fora de pico,Qual a forma que você faz a maioria das viagens?,Você tem carteira de motorista?,Você tem veículo próprio?,Você costuma usar o transporte público em quais dias?,Como você define sua frequência de uso do transporte público?,"Quantas passagens você usa por dia em suas viagens no transporte público?
",Qual o meio de pagamento você utiliza para pagar pelo transporte?,Qual a principal razão dos seus deslocamentos diários?,Quanto tempo você gasta por dia com transporte?,"Qual a principal razão pela qual você preferiria utilizar outro meio de transporte ao invés do transporte público?

",Preço da passagem_bdtp,Espaço disponível é suficiente para os passageiros sentados ou em pé_bdtp,Temperatura interna _bdtp,Tempo total de viagem  _bdtp,Frequência com que os veículos passam ao longo dia _bdtp,Velocidade dos veículos  _bdtp,Segurança dentro dos veículos e nos pontos de ônibus/estações _bdtp,"Informação de linhas, horários e itinerários  _bdtp",Locais atendidos pelo transporte público _bdtp,Confiabilidade nos horários _bdtp,Facilidade de entrada e saída dos veículos e/ou estações e pontos de ônibus  _bdtp,Limpeza dentro do veículo e nos pontos de ônibus e estações_bdtp,Qual a forma que você faz a maioria das viagens?_bdtp,Você tem carteira de motorista?_bdtp,Você tem veículo próprio?_bdtp,Você costuma usar o transporte público em quais dias?_bdtp,Como você define sua frequência de uso do transporte público?_bdtp,"Quantas passagens você usa por dia em suas viagens no transporte público?
_bdtp",Qual o meio de pagamento você utiliza para pagar pelo transporte?_bdtp,Qual a principal razão dos seus deslocamentos diários?_bdtp,Quanto tempo você gasta por dia com transporte?_bdtp,"Qual a principal razão pela qual você preferiria utilizar outro meio de transporte ao invés do transporte público?

_bdtp",Eu gostaria de ganhar pontos ou créditos para trocar por produtos e serviços_bdtp,Eu gostaria de poder usar qualquer veículo do transporte público de forma ilimitada_bdtp,Eu gostaria de poder realizar uma compra antecipada por passagens ilimitadas no transporte público (pré-pago)_bdtp,Eu gostaria de poder realizar um pagamento depois de usar passagens ilimitadas no transporte público (pós-pago)_bdtp,Eu gostaria de ter a opção de pagar um valor diário por passagens ilimitadas no transporte público_bdtp,Eu gostaria de ter a opção de pagar um valor mensal por passagens ilimitadas no transporte público_bdtp,Eu gostaria de ter a opção de pagar um valor anual por passagens ilimitadas no transporte público_bdtp,Eu gostaria de receber um valor de volta por quilômetro viajado no transporte público _bdtp,Eu gostaria de receber desconto na passagem por viajar em horários fora de pico_bdtp,"Se eu ganhasse pontos para trocar por produtos e serviços, usaria mais o transporte público _bdtp","Se eu pudesse pagar por dia para ter passagens ilimitadas, usaria mais transporte público_bdtp","Se eu pudesse pagar por mês para ter passagens ilimitadas, usaria mais transporte público _bdtp","Se eu pudesse pagar por ano para ter passagens ilimitadas, usaria mais transporte público _bdtp","Se eu recebesse um valor em troca por quilometro viajado, usaria mais o transporte público _bdtp","Se ganhasse desconto na passagem por viajar em horários fora de pico, usaria mais o transporte público _bdtp",Eu aceitaria participar se ganhasse 10 pontos para trocar por produtos e serviços por utilizar o transporte público_bdtp,Eu aceitaria pagar até 10 reais por dia para ter viagens ilimitadas nesse mesmo dia no transporte público_bdtp,Eu aceitaria pagar de 10 a 20 reais por dia para ter viagens ilimitadas nesse mesmo dia no transporte público_bdtp,Eu aceitaria pagar entre 150 e 200 reais mensais para ter viagens ilimitadas em um mês no transporte público_bdtp,Eu aceitaria pagar entre 200 e 300 reais mensais para ter viagens ilimitadas em um mês no transporte público_bdtp,Eu aceitaria pagar de 800 a 1000 reais por ano para ter viagens ilimitadas em um ano no transporte público_bdtp,Eu aceitaria pagar entre 1000 e 1200 reais por ano para ter viagens ilimitadas em um ano no transporte público_bdtp,Eu aceitaria receber até 50 centavos por quilômetro percorrido no transporte público _bdtp,Eu aceitaria receber até 5 reais a cada 20 quilômetros percorridos no transporte público _bdtp,Eu aceitaria viajar em horários fora de pico se recebesse até 1 real de desconto na passagem_bdtp,Eu aceitaria viajar em horários fora de pico se recebesse até 2 reais de desconto na passagem_bdtp,Eu estou satisfeito com o serviço entregue pelo transporte público _bdtp,O serviço transporte Público correspondem às minhas expectativas_bdtp,Considero que as minhas necessidades de deslocamento estão sendo atendidos pelo transporte público_bdtp,Considero que o transporte público tem um bom custo benefício _bdtp,Considero que sou recompensado por usar o transporte público_bdtp,Cartões_bdtp,Aplicativos de celular_bdtp,Qr Code_bdtp,Bilhete impresso_bdtp,Gênero _bdtp,Raça_bdtp,Idade_bdtp,"Nível de escolaridade
_bdtp",Situação Profissional _bdtp,"Possui filhos?  (Insira o número, no caso de não possuir colocar o número zero)_bdtp",Renda_bdtp
629,0,1,3,3,2,0,4,10,2,1,1,1,1,1,1,4,4,1,4,3,1,1,2,3,1,2,4,4,4,4,0,2,2,0,2,2,0,0,4,4,3,2,2,2,3,2,2,2,2,3,3,4,3,2,4,4,2,3,4,4,0,1,2,5,0,1,4,1,3,2,1,1,1,1,1,1,4,4,1,4,3,4,0,1,2,5,0,1,4,1,3,3,4,3,2,4,4,2,3,4,3,2,2,2,3,2,4,0,2,1,0,2,2,0,0,4,4,1,1,2,3,1,2,4,4,4,0,1,3,3,2,0,4
630,1,3,3,4,2,0,5,13,3,4,4,4,2,2,4,4,4,2,5,4,3,2,2,3,3,0,3,0,3,4,2,0,2,0,2,0,4,4,0,1,2,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,3,5,2,1,1,2,6,4,1,2,0,0,3,4,4,4,2,2,4,4,4,2,5,4,2,1,1,2,6,4,1,2,0,0,3,4,4,4,4,4,4,3,5,2,1,1,1,1,1,4,2,0,2,0,2,0,4,4,0,1,3,2,2,3,3,0,3,0,3,1,3,3,4,2,0,5
631,0,3,3,4,2,0,5,0,3,4,4,4,2,4,2,5,3,2,2,2,2,2,4,2,2,2,0,0,3,0,0,0,0,0,4,4,0,0,0,0,1,1,1,4,1,1,1,1,1,1,4,4,4,2,4,4,3,4,4,4,1,0,2,1,0,5,4,0,0,3,4,4,4,2,4,2,5,3,2,2,2,4,1,0,2,1,0,5,4,0,0,4,4,4,2,4,4,3,4,4,1,1,1,4,1,1,0,0,0,0,0,4,4,0,0,0,0,2,2,4,2,2,2,0,0,3,0,3,3,4,2,0,5
632,1,1,3,3,2,0,0,0,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,0,0,4,0,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,5,2,2,2,4,4,2,2,4,1,0,0,2,4,0,4,4,0,0,4,5,4,4,5,4,4,5,4,4,4,4,1,0,0,2,4,0,4,4,0,0,5,2,2,2,4,4,2,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,0,1,1,3,3,2,0,0
633,1,1,4,3,2,1,5,0,2,2,2,2,2,2,2,4,3,2,3,2,2,2,3,2,2,2,1,1,1,0,0,0,0,0,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5,4,4,4,4,4,4,4,4,4,0,1,2,6,0,1,4,0,3,2,2,2,2,2,2,2,4,3,2,3,2,4,0,1,2,6,0,1,4,0,3,5,4,4,4,4,4,4,4,4,1,1,1,1,1,1,0,0,0,0,0,2,2,0,0,0,0,2,2,3,2,2,2,1,1,1,1,1,4,3,2,2,5
634,1,3,4,4,2,2,5,0,1,1,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,4,3,4,4,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,0,0,0,3,3,1,5,1,1,5,1,1,1,5,4,1,1,2,6,0,1,4,1,0,1,1,3,3,1,2,2,1,1,1,1,1,4,1,1,2,6,0,1,4,1,0,1,5,1,1,5,1,1,1,5,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,4,3,4,4,1,3,4,4,2,3,5
635,0,1,3,4,2,1,0,17,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,1,1,4,4,2,2,2,4,4,4,4,4,4,4,2,1,1,4,2,4,4,4,1,2,4,4,4,2,4,4,3,2,3,0,1,1,4,4,1,0,4,4,0,4,3,3,3,3,3,3,3,3,3,3,3,0,1,1,4,4,1,0,4,4,0,5,4,4,2,4,4,3,2,3,2,1,1,4,2,4,4,2,2,2,4,4,4,4,4,4,4,3,3,3,4,3,1,1,1,4,0,1,3,4,2,2,0
636,1,3,3,4,2,2,5,11,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,1,1,3,3,3,3,0,0,0,2,2,2,2,0,4,4,4,1,1,1,4,1,1,1,1,1,1,5,5,5,4,3,3,3,5,5,1,3,1,2,4,4,2,4,4,3,2,2,2,2,2,2,3,2,3,2,3,2,1,3,1,2,4,4,2,4,4,3,5,5,5,4,3,3,3,5,5,1,1,1,4,1,1,0,0,0,2,2,2,2,0,4,4,4,2,2,2,1,1,3,3,3,3,1,3,3,4,2,3,5
637,0,1,3,4,2,1,2,0,1,2,1,2,4,2,2,5,5,4,4,1,2,2,4,2,2,1,1,0,2,4,1,1,1,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,3,5,4,1,0,2,1,2,5,1,1,3,1,2,1,2,4,2,2,5,5,4,4,1,4,1,0,2,1,2,5,1,1,3,4,5,5,4,5,5,4,3,5,4,4,4,4,4,4,4,1,1,1,1,4,4,1,1,4,4,2,2,4,2,2,1,1,0,2,0,1,3,4,2,2,2
638,0,1,4,4,2,0,5,0,2,1,1,2,2,2,2,4,4,2,2,3,2,1,2,2,4,1,1,1,0,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,3,4,2,1,1,4,4,4,2,4,4,0,2,1,1,2,2,2,2,4,4,2,2,3,2,1,1,4,4,4,2,4,4,0,3,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,2,1,2,2,4,1,1,1,0,0,1,4,4,2,0,5
639,0,1,3,4,2,0,5,0,2,1,3,3,1,1,1,2,1,2,1,1,2,2,2,3,3,2,1,1,2,4,0,0,0,2,4,3,2,2,1,1,4,1,1,1,0,1,1,1,1,4,5,5,5,4,4,4,4,4,4,3,3,1,2,4,4,4,4,1,3,2,1,3,3,1,1,1,2,1,2,1,1,3,3,1,2,4,4,4,4,1,3,5,5,5,4,4,4,4,4,4,4,1,1,1,0,1,4,0,0,0,2,4,3,2,2,1,1,2,2,2,3,3,2,1,1,2,0,1,3,4,2,0,5
640,1,1,4,4,2,3,5,0,3,4,3,4,4,3,4,4,4,3,4,2,2,2,3,3,2,2,4,4,2,0,0,2,0,2,2,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,4,2,3,3,4,1,1,2,4,0,1,4,4,0,3,4,3,4,4,3,4,4,4,3,4,2,4,1,1,2,4,0,1,4,4,0,4,1,4,2,4,4,2,3,3,4,4,4,4,4,4,0,0,2,0,2,2,3,4,2,4,4,2,2,3,3,2,2,4,4,2,1,1,4,4,2,4,5
641,0,1,4,4,2,0,5,0,1,1,3,2,2,3,3,4,4,1,3,3,3,3,3,3,3,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,3,1,1,4,5,2,1,1,4,0,1,2,4,0,7,1,1,3,2,2,3,3,4,4,1,3,3,2,1,1,4,0,1,2,4,0,7,4,5,5,3,3,5,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,0,0,0,0,1,4,4,2,0,5
642,1,3,3,4,2,3,5,0,2,4,4,4,4,4,4,4,4,2,5,4,3,4,4,4,3,2,0,0,0,4,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,4,5,5,3,2,3,3,3,4,5,3,3,1,1,4,0,1,4,1,3,2,4,4,4,4,4,4,4,4,2,5,4,3,3,1,1,4,0,1,4,1,3,5,5,3,2,3,3,3,4,5,4,1,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,3,4,4,4,3,2,0,0,0,1,3,3,4,2,4,5
643,0,1,5,4,2,3,0,0,4,3,2,1,2,1,4,4,5,4,2,5,2,2,2,2,1,2,0,0,2,3,3,1,1,2,3,3,3,3,1,1,3,1,0,3,3,0,0,0,1,3,1,5,5,1,3,5,1,1,4,2,3,1,4,0,1,3,4,0,3,4,3,1,1,2,1,4,4,5,4,2,5,2,3,1,4,0,1,3,4,0,3,1,5,5,1,3,5,1,1,4,3,1,0,3,3,0,3,3,1,1,2,3,3,3,3,1,1,2,2,2,2,1,2,0,0,2,0,1,5,4,2,4,0
644,1,3,5,3,2,3,4,0,1,3,3,3,2,2,4,2,2,2,3,3,3,3,3,2,1,1,1,1,1,4,4,1,4,4,4,4,4,4,4,4,1,2,2,4,4,4,4,4,2,1,3,4,4,2,4,4,2,2,4,2,1,1,1,4,0,1,4,5,3,1,3,3,3,2,2,4,2,2,2,3,3,2,1,1,1,4,0,1,4,5,3,3,4,4,2,4,4,2,2,4,1,2,2,4,4,4,4,4,1,4,4,4,4,4,4,4,4,3,3,3,2,1,1,1,1,1,1,3,5,3,2,4,4
645,1,3,3,4,2,3,5,0,2,4,3,2,1,2,2,4,4,2,4,2,2,2,2,2,1,1,1,1,0,0,2,2,2,2,2,2,0,0,2,2,1,2,2,2,1,2,2,2,2,1,5,4,4,4,3,2,2,4,4,2,1,1,4,0,1,2,4,1,0,2,4,3,2,1,2,2,4,4,2,4,2,2,1,1,4,0,1,2,4,1,0,5,4,4,4,3,2,2,4,4,1,2,2,2,1,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,1,1,1,1,0,1,3,3,4,2,4,5
646,1,1,4,4,2,0,5,0,3,2,4,2,4,2,2,2,4,2,4,2,1,2,3,2,1,4,0,0,0,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,1,1,1,1,4,3,4,4,4,4,3,3,3,4,2,1,1,2,4,0,2,4,1,3,3,2,4,2,4,2,2,2,4,2,4,2,2,1,1,2,4,0,2,4,1,3,3,4,4,4,4,3,3,3,4,4,0,4,4,4,1,4,4,4,4,4,4,4,4,0,0,0,1,2,3,2,1,4,0,0,0,1,1,4,4,2,9,5
647,0,3,4,3,2,2,4,22,1,1,1,3,2,3,5,2,1,2,3,1,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,4,5,4,1,0,2,2,0,1,4,1,0,1,1,1,3,2,3,5,2,1,2,3,1,4,1,0,2,2,0,1,4,1,0,5,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,0,4,4,4,0,3,4,3,2,3,4
648,0,1,3,3,2,2,4,0,2,1,4,4,2,4,1,5,5,4,4,4,2,2,4,1,1,2,4,4,2,1,1,2,2,0,3,3,1,3,3,3,0,0,0,2,0,0,0,0,0,0,1,5,5,1,5,5,2,1,5,4,1,1,2,1,2,1,1,1,3,2,1,4,1,2,4,1,5,5,4,4,4,4,1,1,2,1,2,1,1,1,3,1,5,5,1,5,5,2,1,5,0,0,0,2,0,0,1,1,2,2,0,3,3,1,3,3,3,2,2,4,1,1,2,4,4,2,0,1,3,3,2,3,4
649,0,1,4,4,2,0,4,0,1,1,3,1,1,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,4,0,4,4,4,4,0,4,4,1,1,1,4,1,4,4,4,1,1,3,4,4,4,4,4,3,4,2,0,1,1,1,3,0,2,3,0,3,1,1,3,1,1,3,2,1,2,1,2,1,0,1,1,1,3,0,2,3,0,3,3,4,4,4,4,4,3,4,2,1,1,1,4,1,4,0,0,4,0,4,4,4,4,0,4,4,1,1,1,1,1,1,1,1,1,0,1,4,4,2,0,4
650,0,1,4,4,2,0,4,0,2,2,3,2,2,3,3,4,3,4,3,2,1,1,1,1,1,4,4,4,2,4,4,2,2,2,2,2,2,2,4,0,4,4,0,4,1,1,1,1,4,4,4,5,3,3,3,4,3,5,5,4,1,1,2,2,2,5,4,2,0,2,2,3,2,2,3,3,4,3,4,3,2,4,1,1,2,2,2,5,4,2,0,4,5,3,3,3,4,3,5,5,4,4,0,4,1,1,4,4,2,2,2,2,2,2,2,4,0,1,1,1,1,1,4,4,4,2,0,1,4,4,2,0,4
651,1,0,4,4,2,0,5,14,1,4,4,1,2,4,4,4,4,2,4,4,1,1,2,2,1,1,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,4,2,1,1,2,2,3,1,4,4,3,1,4,4,1,2,4,4,4,4,2,4,4,2,1,1,2,2,3,1,4,4,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1,1,0,0,1,1,0,4,4,2,0,5
652,0,3,3,3,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,0,0,2,1,0,1,4,2,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,3,3,2,0,2
653,1,1,4,3,2,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,2,1,1,4,0,1,0,4,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,0,1,0,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,3,3,3,1,1,3,3,1,1,1,1,1,2,2,3,2,1,1,4,3,2,3,3
654,0,3,1,0,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,0,0,2,1,0,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,1,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,1,0,2,0,1
655,0,3,4,0,2,3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,0,0,2,1,0,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,2,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,0,3,4,0,2,4,2
656,0,1,1,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,0,0,2,1,0,1,4,2,6,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,1,0,2,0,2
657,1,1,3,0,5,3,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,2,1,1,4,0,1,0,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,0,1,0,4,1,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,0,5,4,3
658,0,3,4,2,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,0,0,2,1,0,2,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,2,4,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,0,3,4,2,2,3,1
659,0,1,4,0,2,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,1,0,2,2,0,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,2,2,0,2,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,0,1,4,0,2,2,3
660,0,1,4,0,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,0,0,2,1,0,2,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,2,4,1,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,0,1,4,0,2,3,2
661,0,3,3,3,4,0,1,0,1,5,5,1,1,1,1,5,5,1,5,1,1,1,1,1,1,2,3,3,1,1,1,1,1,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,0,0,2,1,0,1,1,2,0,1,5,5,1,1,1,1,5,5,1,5,1,4,0,0,2,1,0,1,1,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,3,3,3,1,1,3,3,1,1,1,1,1,2,3,3,1,0,3,3,3,4,0,1
662,0,3,3,0,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,0,0,2,1,0,2,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,2,4,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,3,0,2,3,2
663,0,3,3,3,2,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,2,1,1,4,0,1,0,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,0,1,0,4,1,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,0,3,3,3,2,2,3
664,1,1,3,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,1,1,4,0,1,0,4,2,0,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,0,1,0,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,0,2,0,2
665,0,3,3,3,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,3,0,0,2,1,0,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,2,1,0,1,4,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,3,3,2,0,2
